23476800,10.65829
23564400,10.62744
23652000,10.5969
23739600,10.56623
23827200,10.53587
23914800,10.50537
24002400,10.47519
24090000,10.44486
24177600,10.41486
24265200,10.3847
24352800,10.35488
24440400,10.32488
24528000,10.29524
24615600,10.26542
24703200,10.23594
24790800,10.2063
24878400,10.17698
24966000,10.14752
25053600,10.11836
25141200,10.08908
25228800,10.06008
25316400,10.03097
25404000,10.00214
25491600,9.97319
25579200,9.94454
25666800,9.91575
25754400,9.88726
25842000,9.85864
25929600,9.83031
26017200,9.80186
26104800,9.77369
26192400,9.74541
26280000,9.7174
26367600,9.68928
26455200,9.66143
26542800,9.63347
26630400,9.60579
26718000,9.57798
26805600,9.55047
26893200,9.52281
26980800,9.49546
27068400,9.46797
27156000,9.44077
27243600,9.41344
27331200,9.38639
27418800,9.35922
27506400,9.33233
27594000,9.30532
27681600,9.27858
27769200,9.25172
27856800,9.22514
27944400,9.19843
28032000,9.17201
28119600,9.14545
28207200,9.11919
28294800,9.09277
28382400,9.06667
28470000,9.0404
28557600,9.01445
28645200,8.98833
28732800,8.96253
28820400,8.93656
28908000,8.91091
28995600,8.88509
29083200,8.85959
29170800,8.83391
29258400,8.80856
29346000,8.78304
29433600,8.75782
29521200,8.73245
29608800,8.70738
29696400,8.68216
29784000,8.65723
29871600,8.63215
29959200,8.60737
30046800,8.58243
30134400,8.5578
30222000,8.533
30309600,8.50851
30397200,8.48385
30484800,8.45951
30572400,8.43498
30660000,8.41079
30747600,8.3864
30835200,8.36234
30922800,8.3381
31010400,8.31418
31098000,8.29007
31185600,8.2663
31273200,8.24232
31360800,8.21869
31448400,8.19485
31536000,8.17135
31623600,8.14765
31711200,8.12429
31798800,8.10072
31886400,8.0775
31974000,8.05406
32061600,8.03098
32149200,8.00767
32236800,7.98473
32324400,7.96155
32412000,7.93874
32499600,7.91569
32587200,7.89302
32674800,7.8701
32762400,7.84756
32850000,7.82477
32937600,7.80236
33025200,7.7797
33112800,7.75743
33200400,7.73489
33288000,7.71275
33375600,7.69034
33463200,7.66833
33550800,7.64604
33638400,7.62417
33726000,7.602
33813600,7.58026
33901200,7.55821
33988800,7.5366
34076400,7.51468
34164000,7.49319
34251600,7.4714
34339200,7.45003
34426800,7.42837
34514400,7.40712
34602000,7.38559
34689600,7.36446
34777200,7.34305
34864800,7.32204
34952400,7.30076
35040000,7.27987
35127600,7.25871
35215200,7.23794
35302800,7.2169
35390400,7.19626
35478000,7.17533
35565600,7.15481
35653200,7.134
35740800,7.11361
35828400,7.09291
35916000,7.07264
36003600,7.05205
36091200,7.03191
36178800,7.01143
36266400,6.99141
36354000,6.97105
36441600,6.95114
36529200,6.9309
36616800,6.9111
36704400,6.89098
36792000,6.8713
36879600,6.85129
36967200,6.83173
37054800,6.81182
37142400,6.79239
37230000,6.77258
37317600,6.75327
37405200,6.73357
37492800,6.71438
37580400,6.69479
37668000,6.6757
37755600,6.65623
37843200,6.63726
37930800,6.61789
38018400,6.59903
38106000,6.57977
38193600,6.56103
38281200,6.54187
38368800,6.52324
38456400,6.50419
38544000,6.48567
38631600,6.46673
38719200,6.44832
38806800,6.42948
38894400,6.41118
38982000,6.39245
39069600,6.37425
39157200,6.35564
39244800,6.33753
39332400,6.31904
39420000,6.30103
39507600,6.28264
39595200,6.26474
39682800,6.24645
39770400,6.22866
39858000,6.21047
39945600,6.19279
40033200,6.1747
40120800,6.15712
40208400,6.13914
40296000,6.12166
40383600,6.10378
40471200,6.0864
40558800,6.06862
40646400,6.05135
40734000,6.03367
40821600,6.01649
40909200,5.99892
40996800,5.98184
41084400,5.96437
41172000,5.94739
41259600,5.93001
41347200,5.91314
41434800,5.89585
41522400,5.87909
41610000,5.86189
41697600,5.84523
41785200,5.82813
41872800,5.81156
41960400,5.79456
42048000,5.77809
42135600,5.76119
42223200,5.74481
42310800,5.728
42398400,5.71173
42486000,5.69501
42573600,5.67883
42661200,5.66221
42748800,5.64612
42836400,5.6296
42924000,5.6136
43011600,5.59718
43099200,5.58126
43186800,5.56495
43274400,5.54911
43362000,5.5329
43449600,5.51715
43537200,5.50103
43624800,5.48538
43712400,5.46934
43800000,5.45379
43887600,5.43784
43975200,5.42238
44062800,5.40652
44150400,5.39115
44238000,5.37538
44325600,5.3601
44413200,5.34441
44500800,5.32923
44588400,5.31363
44676000,5.29854
44763600,5.28302
44851200,5.26803
44938800,5.25259
45026400,5.23769
45114000,5.22233
45201600,5.20753
45289200,5.19225
45376800,5.17754
45464400,5.16234
45552000,5.14772
45639600,5.13261
45727200,5.11807
45814800,5.10305
45902400,5.08859
45990000,5.07366
46077600,5.05928
46165200,5.04444
46252800,5.03014
46340400,5.01538
46428000,5.00117
46515600,4.98649
46603200,4.97237
46690800,4.95777
46778400,4.94373
46866000,4.92922
46953600,4.91525
47041200,4.90083
47128800,4.88694
47216400,4.87261
47304000,4.85879
47391600,4.84455
47479200,4.8308
47566800,4.81665
47654400,4.80298
47742000,4.7889
47829600,4.77532
47917200,4.76132
48004800,4.74781
48092400,4.7339
48180000,4.72047
48267600,4.70663
48355200,4.69328
48442800,4.67952
48530400,4.66625
48618000,4.65257
48705600,4.63938
48793200,4.62577
48880800,4.61266
48968400,4.59912
49056000,4.5861
49143600,4.57263
49231200,4.55969
49318800,4.54629
49406400,4.53343
49494000,4.5201
49581600,4.50732
49669200,4.49407
49756800,4.48136
49844400,4.46818
49932000,4.45555
50019600,4.44245
50107200,4.42989
50194800,4.41686
50282400,4.40437
50370000,4.39143
50457600,4.379
50545200,4.36613
50632800,4.35378
50720400,4.34099
50808000,4.3287
50895600,4.31599
50983200,4.30377
51070800,4.29113
51158400,4.27898
51246000,4.26642
51333600,4.25433
51421200,4.24185
51508800,4.22983
51596400,4.21741
51684000,4.20547
51771600,4.19312
51859200,4.18125
51946800,4.16897
52034400,4.15717
52122000,4.14495
52209600,4.13323
52297200,4.12108
52384800,4.10942
52472400,4.09735
52560000,4.08575
52647600,4.07375
52735200,4.06222
52822800,4.05028
52910400,4.03883
52998000,4.02695
53085600,4.01557
53173200,4.00375
53260800,3.99245
53348400,3.98069
53436000,3.96945
53523600,3.95776
53611200,3.94659
53698800,3.93497
53786400,3.92386
53874000,3.9123
53961600,3.90126
54049200,3.88977
54136800,3.87879
54224400,3.86737
54312000,3.85645
54399600,3.84509
54487200,3.83424
54574800,3.82294
54662400,3.81216
54750000,3.80092
54837600,3.79021
54925200,3.77902
55012800,3.76838
55100400,3.75726
55188000,3.74667
55275600,3.73562
55363200,3.72509
55450800,3.71411
55538400,3.70363
55626000,3.69272
55713600,3.6823
55801200,3.67145
55888800,3.66109
55976400,3.65031
56064000,3.64
56151600,3.62929
56239200,3.61903
56326800,3.60839
56414400,3.59819
56502000,3.5876
56589600,3.57747
56677200,3.56693
56764800,3.55687
56852400,3.54639
56940000,3.53638
57027600,3.52596
57115200,3.51602
57202800,3.50565
57290400,3.49577
57378000,3.48546
57465600,3.47563
57553200,3.46539
57640800,3.45561
57728400,3.44543
57816000,3.43571
57903600,3.42558
57991200,3.41593
58078800,3.40584
58166400,3.39626
58254000,3.38622
58341600,3.3767
58429200,3.36672
58516800,3.35725
58604400,3.34733
58692000,3.33791
58779600,3.32805
58867200,3.31869
58954800,3.30888
59042400,3.29958
59130000,3.28982
59217600,3.28058
59305200,3.27087
59392800,3.26168
59480400,3.25203
59568000,3.2429
59655600,3.2333
59743200,3.22422
59830800,3.21468
59918400,3.20565
60006000,3.19616
60093600,3.18719
60181200,3.17775
60268800,3.16883
60356400,3.15945
60444000,3.15058
60531600,3.14125
60619200,3.13244
60706800,3.12315
60794400,3.1144
60882000,3.10516
60969600,3.09647
61057200,3.08727
61144800,3.07864
61232400,3.06949
61320000,3.06091
61407600,3.05181
61495200,3.04328
61582800,3.03423
61670400,3.02575
61758000,3.01676
61845600,3.00832
61933200,2.99938
62020800,2.991
62108400,2.9821
62196000,2.97378
62283600,2.96492
62371200,2.95665
62458800,2.94784
62546400,2.93963
62634000,2.93086
62721600,2.9227
62809200,2.91398
62896800,2.90586
62984400,2.8972
63072000,2.88912
63159600,2.88052
63247200,2.87248
63334800,2.86392
63422400,2.85594
63510000,2.84743
63597600,2.83949
63685200,2.83103
63772800,2.82313
63860400,2.81473
63948000,2.80687
64035600,2.79852
64123200,2.7907
64210800,2.7824
64298400,2.77463
64386000,2.76637
64473600,2.75865
64561200,2.75044
64648800,2.74276
64736400,2.7346
64824000,2.72696
64911600,2.71885
64999200,2.71126
65086800,2.70319
65174400,2.69564
65262000,2.68762
65349600,2.68012
65437200,2.67213
65524800,2.66469
65612400,2.65674
65700000,2.64934
65787600,2.64144
65875200,2.63408
65962800,2.62623
66050400,2.61891
66138000,2.6111
66225600,2.60383
66313200,2.59606
66400800,2.58883
66488400,2.58111
66576000,2.57392
66663600,2.56624
66751200,2.5591
66838800,2.55146
66926400,2.54436
67014000,2.53676
67101600,2.52971
67189200,2.52215
67276800,2.51514
67364400,2.50762
67452000,2.50065
67539600,2.49318
67627200,2.48625
67714800,2.47882
67802400,2.47193
67890000,2.46454
67977600,2.45769
68065200,2.45035
68152800,2.44353
68240400,2.43624
68328000,2.42946
68415600,2.42221
68503200,2.41546
68590800,2.40826
68678400,2.40155
68766000,2.39439
68853600,2.38772
68941200,2.3806
69028800,2.37396
69116400,2.36689
69204000,2.36029
69291600,2.35326
69379200,2.34669
69466800,2.33971
69554400,2.33317
69642000,2.32624
69729600,2.31973
69817200,2.31284
69904800,2.30637
69992400,2.29952
70080000,2.29309
70167600,2.28627
70255200,2.27989
70342800,2.2731
70430400,2.26676
70518000,2.26
70605600,2.25371
70693200,2.24698
70780800,2.24073
70868400,2.23404
70956000,2.22782
71043600,2.22118
71131200,2.21499
71218800,2.20838
71306400,2.20223
71394000,2.19567
71481600,2.18954
71569200,2.18302
71656800,2.17693
71744400,2.17045
71832000,2.16439
71919600,2.15795
72007200,2.15193
72094800,2.14552
72182400,2.13953
72270000,2.13317
72357600,2.1272
72445200,2.12089
72532800,2.11495
72620400,2.10867
72708000,2.10277
72795600,2.09652
72883200,2.09066
72970800,2.08445
73058400,2.07862
73146000,2.07244
73233600,2.06665
73321200,2.0605
73408800,2.05475
73496400,2.04863
73584000,2.04292
73671600,2.03683
73759200,2.03115
73846800,2.0251
73934400,2.01945
74022000,2.01344
74109600,2.00782
74197200,2.00184
74284800,1.99626
74372400,1.99031
74460000,1.98476
74547600,1.97884
74635200,1.97333
74722800,1.96745
74810400,1.96196
74898000,1.95612
74985600,1.95066
75073200,1.94485
75160800,1.93943
75248400,1.93365
75336000,1.92826
75423600,1.92251
75511200,1.91715
75598800,1.91144
75686400,1.90611
75774000,1.90043
75861600,1.89513
75949200,1.88948
76036800,1.88422
76124400,1.8786
76212000,1.87336
76299600,1.86778
76387200,1.86257
76474800,1.85703
76562400,1.85184
76650000,1.84633
76737600,1.84118
76825200,1.83569
76912800,1.83058
77000400,1.82512
77088000,1.82003
77175600,1.81461
77263200,1.80955
77350800,1.80416
77438400,1.79913
77526000,1.79376
77613600,1.78877
77701200,1.78343
77788800,1.77847
77876400,1.77316
77964000,1.76822
78051600,1.76295
78139200,1.75804
78226800,1.75279
78314400,1.74792
78402000,1.74269
78489600,1.73785
78577200,1.73266
78664800,1.72784
78752400,1.72268
78840000,1.71789
78927600,1.71275
79015200,1.708
79102800,1.70288
79190400,1.69817
79278000,1.69307
79365600,1.68839
79453200,1.68332
79540800,1.67866
79628400,1.67363
79716000,1.66899
79803600,1.66399
79891200,1.65938
79978800,1.6544
80066400,1.64983
80154000,1.64487
80241600,1.64033
80329200,1.63539
80416800,1.63088
80504400,1.62597
80592000,1.62149
80679600,1.61661
80767200,1.61215
80854800,1.6073
80942400,1.60286
81030000,1.59804
81117600,1.59363
81205200,1.58884
81292800,1.58445
81380400,1.57969
81468000,1.57532
81555600,1.57059
81643200,1.56625
81730800,1.56154
81818400,1.55723
81906000,1.55255
81993600,1.54826
82081200,1.54361
82168800,1.53934
82256400,1.53472
82344000,1.53048
82431600,1.52588
82519200,1.52166
82606800,1.51709
82694400,1.5129
82782000,1.50835
82869600,1.50419
82957200,1.49966
83044800,1.49553
83132400,1.49102
83220000,1.48692
83307600,1.48243
83395200,1.47835
83482800,1.47389
83570400,1.46984
83658000,1.4654
83745600,1.46138
83833200,1.45696
83920800,1.45296
84008400,1.44857
84096000,1.44459
84183600,1.44023
84271200,1.43627
84358800,1.43193
84446400,1.428
84534000,1.42368
84621600,1.41978
84709200,1.41548
84796800,1.4116
84884400,1.40733
84972000,1.40347
85059600,1.39922
85147200,1.39539
85234800,1.39116
85322400,1.38735
85410000,1.38315
85497600,1.37936
85585200,1.37518
85672800,1.37142
85760400,1.36726
85848000,1.36352
85935600,1.35938
86023200,1.35567
86110800,1.35155
86198400,1.34786
86286000,1.34377
86373600,1.3401
86461200,1.33602
86548800,1.33239
86636400,1.32832
86724000,1.32472
86811600,1.32067
86899200,1.31709
86986800,1.31306
87074400,1.30951
87162000,1.30549
87249600,1.30197
87337200,1.29797
87424800,1.29447
87512400,1.2905
87600000,1.28701
87687600,1.28307
87775200,1.2796
87862800,1.27568
87950400,1.27223
88038000,1.26833
88125600,1.2649
88213200,1.26103
88300800,1.25761
88388400,1.25377
88476000,1.25036
88563600,1.24655
88651200,1.24316
88738800,1.23937
88826400,1.236
88914000,1.23223
89001600,1.22888
89089200,1.22514
89176800,1.2218
89264400,1.21808
89352000,1.21477
89439600,1.21106
89527200,1.20777
89614800,1.20409
89702400,1.20081
89790000,1.19716
89877600,1.19389
89965200,1.19027
90052800,1.18701
90140400,1.18341
90228000,1.18018
90315600,1.17659
90403200,1.17338
90490800,1.16982
90578400,1.16662
90666000,1.16308
90753600,1.1599
90841200,1.15638
90928800,1.15322
91016400,1.14972
91104000,1.14658
91191600,1.1431
91279200,1.14164
91366800,1.13651
91454400,1.13342
91542000,1.12996
91629600,1.12689
91717200,1.12345
91804800,1.1204
91892400,1.11698
91980000,1.11395
92067600,1.11055
92155200,1.10753
92242800,1.10415
92330400,1.10115
92418000,1.0978
92505600,1.0948
92593200,1.09148
92680800,1.08849
92768400,1.0852
92856000,1.08222
92943600,1.07895
93031200,1.07599
93118800,1.07273
93206400,1.06979
93294000,1.06656
93381600,1.06362
93469200,1.06042
93556800,1.0575
93644400,1.05431
93732000,1.05141
93819600,1.04823
93907200,1.04536
93994800,1.04219
94082400,1.03934
94170000,1.03619
94257600,1.03335
94345200,1.03022
94432800,1.0274
94520400,1.02429
94608000,1.02148
94695600,1.01839
94783200,1.0156
94870800,1.01252
94958400,1.00975
95046000,1.00669
95133600,1.00394
95221200,1.00089
95308800,1
95396400,1
95484000,1
95571600,1
95659200,1
95746800,1
95834400,1
95922000,1
96009600,1
96097200,1
96184800,1
96272400,1
96360000,1
96447600,1
96535200,1
96622800,1
96710400,1
96798000,1
96885600,1
96973200,1
97060800,1
97148400,1
97236000,1
97323600,1
97411200,1
97498800,1
97586400,1
97674000,1
97761600,1
97849200,1
97936800,1
98024400,1
98112000,1
98199600,1
98287200,1
98374800,1
98462400,1
98550000,1
98637600,1
98725200,1
98812800,1
98900400,1
98988000,1
99075600,1
99163200,1
99250800,1
99338400,1
99426000,1
99513600,1
99601200,1
99688800,1
99776400,1
99864000,1
99951600,1
100039200,1
100126800,1
100214400,1
100302000,1
100389600,1
100477200,1
100564800,1
100652400,1
100740000,1
100827600,1
100915200,1
101002800,1
101090400,1
101178000,1
101265600,1
101353200,1
101440800,1
101528400,1
101616000,1
101703600,1
101791200,1
101878800,1
101966400,1
102054000,1
102141600,1
102229200,1
102316800,1
102404400,1
102492000,1
102579600,1
102667200,1
102754800,1
102842400,1
102930000,1
103017600,1
103105200,1
103192800,1
103280400,1
103368000,1
103455600,1
103543200,1
103630800,1
103718400,1
103806000,1
103893600,1
103981200,1
104068800,1
104156400,1
104244000,1
104331600,1
104419200,1
104506800,1
104594400,1
104682000,1
104769600,1
104857200,1
104944800,1
105032400,1
105120000,1
105207600,1
105295200,1
105382800,1
105470400,1
105558000,1
105645600,1
105733200,1
105820800,1
105908400,1
105996000,1
106083600,1
106171200,1
106258800,1
106346400,1
106434000,1
106521600,1
106609200,1
106696800,1
106784400,1
106872000,1
106959600,1
107047200,1
107134800,1
107222400,1
107310000,1
107397600,1
107485200,1
107572800,1
107660400,1
107748000,1
107835600,1
107923200,1
108010800,1
108098400,1
108186000,1
108273600,1
108361200,1
108448800,1
108536400,1
108624000,1
108711600,1
108799200,1
108886800,1
108974400,1
109062000,1
109149600,1
109237200,1
109324800,1
109412400,1
109500000,1
109587600,1
109675200,1
109762800,1
109850400,1
109938000,1
110025600,1
110113200,1
110200800,1
110288400,1
110376000,1
110463600,1
110551200,1
110638800,1
110726400,1
110814000,1
110901600,1
110989200,1
111076800,1
111164400,1
111252000,1
111339600,1
111427200,1
111514800,1
111602400,1
111690000,1
111777600,1
111865200,1
111952800,1
112040400,1
112128000,1
112215600,1
112303200,1
112390800,1
112478400,1
112566000,1
112653600,1
112741200,1
112828800,1
112916400,1
113004000,1
113091600,1
113179200,1
113266800,1
113354400,1
113442000,1
113529600,1
113617200,1
113704800,1
113792400,1
113880000,1
113967600,1
114055200,1
114142800,1
114230400,1
114318000,1
114405600,1
114493200,1
114580800,1
114668400,1
114756000,1
114843600,1
114931200,1
115018800,1
115106400,1
115194000,1
115281600,1
115369200,1
115456800,1
115544400,1
115632000,1
115719600,1
115807200,1
115894800,1
115982400,1
116070000,1
116157600,1
116245200,1
116332800,1
116420400,1
116508000,1
116595600,1
116683200,1
116770800,1
116858400,1
116946000,1
117033600,1
117121200,1
117208800,1
117296400,1
117384000,1
117471600,1
117559200,1
117646800,1
117734400,1
117822000,1
117909600,1
117997200,1
118084800,1
118172400,1
118260000,1
118347600,1
118435200,1
118522800,1
118610400,1
118698000,1
118785600,1
118873200,1
118960800,1
119048400,1
119136000,1
119223600,1
119311200,1
119398800,1
119486400,1
119574000,1
119661600,1
119749200,1
119836800,1
119924400,1
120012000,1
120099600,1
120187200,1
120274800,1
120362400,1
120450000,1
120537600,1
120625200,1
120712800,1
120800400,1
120888000,1
120975600,1
121063200,1
121150800,1
121238400,1
121326000,1
121413600,1
121501200,1
121588800,1
121676400,1
121764000,1
121851600,1
121939200,1
122026800,1
122114400,1
122202000,1
122289600,1
122377200,1
122464800,1
122552400,1
122640000,1
122727600,1
122815200,1
122902800,1
122990400,1
123078000,1
123165600,1
123253200,1
123340800,1
123428400,1
123516000,1
123603600,1
123691200,1
123778800,1
123866400,1
123954000,1
124041600,1
124129200,1
124216800,1
124304400,1
124392000,1
124479600,1
124567200,1
124654800,1
124742400,1
124830000,1
124917600,1
125005200,1
125092800,1
125180400,1
125268000,1
125355600,1
125443200,1
125530800,1
125538055,1
125538056,0.023999333
125538057,0
